year_month,sku,reference_volume,reference_price,capacity,markup,discount,excise,vilc,nr,maco,segment,sellin_sku,sellout_volume,reference_price_unit,
2024-07,AGUILA CTE BOTELLA RETORNABLE 750.0,13118.14,6266.666667,750,0.175000088,-0.008798771,-0.247153351,-1601653820,4374464310,2772810489,Core,Aguila RB 750,27072.82617,4700,750
2024-08,AGUILA CTE BOTELLA RETORNABLE 750.0,11737,6266.666667,750,0.175000088,-0.009482832,-0.239084478,-1442534729,3952746138,2510211409,Core,Aguila RB 750,23273.43555,4700,750
2024-09,AGUILA CTE BOTELLA RETORNABLE 750.0,13359.61,6266.666667,750,0.175000088,-0.033387789,-0.240099998,-1633708248,4349991752,2716283504,Core,Aguila RB 750,23902.85352,4700,750
2024-10,AGUILA CTE BOTELLA RETORNABLE 750.0,12855.4,6266.666667,750,0.175000088,-0.025739231,-0.241525297,-1578841325,4221672549,2642831224,Core,Aguila RB 750,24082.38086,4700,750
2024-11,AGUILA CTE BOTELLA RETORNABLE 750.0,11711.88,6266.666667,750,0.175000088,-0.024835961,-0.239004886,-1435871111,3864115191,2428244080,Core,Aguila RB 750,20208.78449,4700,750
2024-12,AGUILA CTE BOTELLA RETORNABLE 750.0,14766.58,6266.666667,750,0.175000088,-0.010487041,-0.241392223,-1806978091,4951118822,3144140730,Core,Aguila RB 750,27511.18271,4700,750
2025-01,AGUILA CTE BOTELLA RETORNABLE 750.0,11200.89,6266.666667,750,0.175000088,-0.023627027,-0.241085705,-1242227899,3691146749,2448918851,Core,Aguila RB 750,27434.28109,4700,750
2025-02,AGUILA CTE BOTELLA RETORNABLE 750.0,8844.44,6266.666667,750,0.175000088,-0.024021765,-0.23926369,-961852930.8,2920258644,1958405713,Core,Aguila RB 750,21935.16845,4700,750
2025-03,AGUILA CTE BOTELLA RETORNABLE 750.0,10836.52,6266.666667,750,0.175000088,-0.020770685,-0.239742949,-1180587012,3591465854,2410878842,Core,Aguila RB 750,25035.35624,4700,750
2025-04,AGUILA CTE BOTELLA RETORNABLE 750.0,10933.1,6266.666667,750,0.175000088,-0.032156317,-0.239011626,-1196641361,3571268644,2374627283,Core,Aguila RB 750,24438.36008,4700,750
2025-05,AGUILA CTE BOTELLA RETORNABLE 750.0,13282.3,6266.666667,750,0.175000088,-0.027945409,-0.238646804,-1469055814,4365867349,2896811535,Core,Aguila RB 750,25273.11614,4700,750
2025-06,AGUILA CTE BOTELLA RETORNABLE 750.0,10577.03,6266.666667,750,0.175000088,-0.051989919,-0.243825043,-1141046864,3338122446,2197075582,Core,Aguila RB 750,24649.43354,4700,750
2025-07,AGUILA CTE BOTELLA RETORNABLE 750.0,13282.42,6266.666667,750,0.175000088,-0.042672552,-0.241313314,-1429385270,4262364030,2832978760,Core,Aguila RB 750,29267.2235,4700,750
2025-08,AGUILA CTE BOTELLA RETORNABLE 750.0,13055.75,6266.666667,750,0.175000088,-0.028358536,-0.237711199,-1425626204,4294457964,2868831760,Core,Aguila RB 750,25248.9973,4700,750
2024-04,AGUILA CTE LATA NO RETORNABLE 269.0,-0.02,7434.944238,269,0.179360799,0,-0.221715862,5739.8768,-8246.169193,-2506.292393,Core,Aguila CAN 269,1.83010006,2000,269
2024-05,AGUILA CTE LATA NO RETORNABLE 269.0,908.77,8364.312268,269,0.190738619,-0.020767788,-0.186688522,-260413359.8,425151809.5,164738449.7,Core,Aguila CAN 269,13.86909962,2250,269
2024-06,AGUILA CTE LATA NO RETORNABLE 269.0,3084.86,9293.680297,269,0.200000169,-0.075209698,-0.16631617,-884359348.7,1522774840,638415491,Core,Aguila CAN 269,214.6522064,2500,269
2024-07,AGUILA CTE LATA NO RETORNABLE 269.0,5536.68,9293.680297,269,0.200000169,-0.045141048,-0.183551522,-1587133391,2779306215,1192172825,Core,Aguila CAN 269,1356.116943,2500,269
2024-08,AGUILA CTE LATA NO RETORNABLE 269.0,13801.91,9293.680297,269,0.200000169,-0.037980505,-0.203354004,-3955579529,6814735139,2859155611,Core,Aguila CAN 269,1747.456177,2500,269
2024-09,AGUILA CTE LATA NO RETORNABLE 269.0,9851.27,7930.607187,269,0.200000044,-0.045909405,-0.17427999,-2823743358,4266380399,1442637041,Core,Aguila CAN 269,4380.146973,2133.333333,269
2024-10,AGUILA CTE LATA NO RETORNABLE 269.0,10933.82,8178.438662,269,0.2,-0.036891475,-0.171101218,-3133726440,4959561746,1825835305,Core,Aguila CAN 269,6179.745605,2200,269
2024-11,AGUILA CTE LATA NO RETORNABLE 269.0,15692.82,8178.438662,269,0.2,-0.047781661,-0.171669863,-4498030049,7015248625,2517218576,Core,Aguila CAN 269,5586.317242,2200,269
2024-12,AGUILA CTE LATA NO RETORNABLE 269.0,10170.62,8178.438662,269,0.2,-0.058385735,-0.168702612,-2915241903,4502144988,1586903086,Core,Aguila CAN 269,7246.312567,2200,269
2025-01,AGUILA CTE LATA NO RETORNABLE 269.0,7878.34,8178.438662,269,0.2,-0.044748664,-0.172354394,-1904618125,3532494623,1627876498,Core,Aguila CAN 269,6367.062032,2200,269
2025-02,AGUILA CTE LATA NO RETORNABLE 269.0,15017.55,8178.438662,269,0.2,-0.02769384,-0.172074993,-3614159518,6882666749,3268507231,Core,Aguila CAN 269,3488.733405,2200,269
2025-03,AGUILA CTE LATA NO RETORNABLE 269.0,12652.88,8178.438662,269,0.199999808,-0.028444806,-0.171913541,-3040020799,5794648012,2754627213,Core,Aguila CAN 269,5621.031429,2200,269
2025-04,AGUILA CTE LATA NO RETORNABLE 269.0,13393.1,8457.249071,269,0.240908694,-0.052971031,-0.171874359,-3221826297,5945820282,2723993986,Core,Aguila CAN 269,6805.488969,2275,269
2025-05,AGUILA CTE LATA NO RETORNABLE 269.0,15160.93,8178.438662,269,0.199999616,-0.071841639,-0.172306814,-3648388125,6563034404,2914646279,Core,Aguila CAN 269,7883.613596,2200,269
2025-06,AGUILA CTE LATA NO RETORNABLE 269.0,18755.81,8178.438662,269,0.199999616,-0.049784109,-0.177600908,-4495447469,8299296550,3803849081,Core,Aguila CAN 269,9301.120113,2200,269
2025-07,AGUILA CTE LATA NO RETORNABLE 269.0,28384.74,8178.438662,269,0.199999616,-0.054765406,-0.177323807,-6786313027,12483547596,5697234568,Core,Aguila CAN 269,12852.00519,2200,269
2025-08,AGUILA CTE LATA NO RETORNABLE 269.0,38226.87,8178.438662,269,0.199999616,-0.049667304,-0.175895617,-9162078635,16954977214,7792898579,Core,Aguila CAN 269,17426.17236,2200,269
2024-01,AGUILA CTE LATA NO RETORNABLE 330.0,70431.12,10000,330,0.180327879,-0.286852926,-0.171310223,-17446601130,27169616430,9723015300,Core,Aguila CAN 330,100308.8594,3300,330
2024-02,AGUILA CTE LATA NO RETORNABLE 330.0,43649.32,10000,330,0.180327879,-0.234946065,-0.170921051,-10863416960,18463390144,7599973184,Core,Aguila CAN 330,62629.91016,3300,330
2024-03,AGUILA CTE LATA NO RETORNABLE 330.0,44598.37,10000,330,0.180327879,-0.160891943,-0.173693736,-11049649877,21128151551,10078501674,Core,Aguila CAN 330,66203.00781,3300,330
2024-04,AGUILA CTE LATA NO RETORNABLE 330.0,56379,9090.909091,330,0.196013415,-0.277386586,-0.183545198,-13933355493,19412675596,5479320103,Core,Aguila CAN 330,62859.66016,3000,330
2024-05,AGUILA CTE LATA NO RETORNABLE 330.0,86772.42,9090.909091,330,0.196013415,-0.259805527,-0.183108185,-21486829257,30876529577,9389700320,Core,Aguila CAN 330,64116.58203,3000,330
2024-06,AGUILA CTE LATA NO RETORNABLE 330.0,92419.15,9090.909091,330,0.196013415,-0.126274644,-0.183864737,-22949201880,40723737198,17774535318,Core,Aguila CAN 330,64800.02344,3000,330
2024-07,AGUILA CTE LATA NO RETORNABLE 330.0,111598.11,9090.909091,330,0.196013415,-0.121471637,-0.189062176,-27600850231,49146671960,21545821729,Core,Aguila CAN 330,77386.00781,3000,330
2024-08,AGUILA CTE LATA NO RETORNABLE 330.0,97905.74,9090.909091,330,0.196013415,-0.113872193,-0.185412536,-24231435120,43820168061,19588732941,Core,Aguila CAN 330,66629.03125,3000,330
2024-09,AGUILA CTE LATA NO RETORNABLE 330.0,90873.82,9090.909091,330,0.196013415,-0.126273393,-0.18337551,-22548184131,40071269948,17523085817,Core,Aguila CAN 330,64742.37109,3000,330
2024-10,AGUILA CTE LATA NO RETORNABLE 330.0,109699.57,9090.909091,330,0.196013415,-0.169053373,-0.18295063,-27175739048,45404777405,18229038357,Core,Aguila CAN 330,75541.76563,3000,330
2024-11,AGUILA CTE LATA NO RETORNABLE 330.0,91180.94,9772.727273,330,0.196290306,-0.170249843,-0.176840252,-22591554271,40868580781,18277026510,Core,Aguila CAN 330,77742.19487,3225,330
2024-12,AGUILA CTE LATA NO RETORNABLE 330.0,99193.26,10000,330,0.196374622,-0.163783855,-0.17231145,-24471721853,46256604561,21784882708,Core,Aguila CAN 330,104943.1171,3300,330
2025-01,AGUILA CTE LATA NO RETORNABLE 330.0,90815.49,10000,330,0.196374622,-0.317509001,-0.172236586,-19872988920,32548617482,12675628562,Core,Aguila CAN 330,103475.3798,3300,330
2025-02,AGUILA CTE LATA NO RETORNABLE 330.0,57440.49,10000,330,0.196374622,-0.311053961,-0.172716148,-12563555178,20827978950,8264423772,Core,Aguila CAN 330,55651.71369,3300,330
2025-03,AGUILA CTE LATA NO RETORNABLE 330.0,60957.16,10000,330,0.196374729,-0.167396488,-0.172837817,-13395604865,28248816864,14853211999,Core,Aguila CAN 330,63220.03099,3300,330
2025-04,AGUILA CTE LATA NO RETORNABLE 330.0,68355.59,9772.727273,330,0.169184499,-0.131921969,-0.172043772,-15002574257,33418766915,18416192658,Core,Aguila CAN 330,68896.2537,3225,330
2025-05,AGUILA CTE LATA NO RETORNABLE 330.0,76114.93,10000,330,0.196374836,-0.210689207,-0.173311447,-16730103172,32933347183,16203244011,Core,Aguila CAN 330,67575.37222,3300,330
2025-06,AGUILA CTE LATA NO RETORNABLE 330.0,83013.33,10000,330,0.196374836,-0.194145393,-0.175790289,-18218267673,36738252049,18519984376,Core,Aguila CAN 330,68148.20179,3300,330
2025-07,AGUILA CTE LATA NO RETORNABLE 330.0,88856.92,10404.0404,330,0.193050142,-0.177853943,-0.173920348,-19397794640,42209856751,22812062111,Core,Aguila CAN 330,77071.94977,3433.333333,330
2025-08,AGUILA CTE LATA NO RETORNABLE 330.0,80320.8,10606.06061,330,0.191489193,-0.14532411,-0.186119629,-17558225427,40168260190,22610034763,Core,Aguila CAN 330,71543.92916,3500,330
2024-01,AGUILA CTE LATA NO RETORNABLE 473.0,5585.62,7399.577167,473,0.199999957,-0.184283293,-0.243806571,-1225376403,1655304485,429928082.4,Core,Aguila CAN 473,5825.376953,3500,473
2024-02,AGUILA CTE LATA NO RETORNABLE 473.0,4274.31,7399.577167,473,0.199999957,-0.155341648,-0.219980652,-935733445,1383568707,447835262,Core,Aguila CAN 473,4301.366699,3500,473
2024-03,AGUILA CTE LATA NO RETORNABLE 473.0,3090.57,7399.577167,473,0.199999957,-0.152762575,-0.209662569,-675750858.3,1021053453,345302594.3,Core,Aguila CAN 473,5752.743164,3500,473
2024-04,AGUILA CTE LATA NO RETORNABLE 473.0,4577.24,7399.577167,473,0.199999957,-0.157627355,-0.211015463,-1002118649,1497467899,495349250.2,Core,Aguila CAN 473,5170.418457,3500,473
2024-05,AGUILA CTE LATA NO RETORNABLE 473.0,4812.28,7399.577167,473,0.199999957,-0.009367722,-0.210102656,-1054065080,1946341262,892276181.5,Core,Aguila CAN 473,4659.035645,3500,473
2024-06,AGUILA CTE LATA NO RETORNABLE 473.0,7051.49,7399.577167,473,0.199999957,-0.116653522,-0.210025248,-1544282911,2460265146,915982235.4,Core,Aguila CAN 473,5191.072266,3500,473
2024-07,AGUILA CTE LATA NO RETORNABLE 473.0,8467.85,7399.577167,473,0.199999957,-0.080243816,-0.214879073,-1856855490,3092895712,1236040222,Core,Aguila CAN 473,6179.422852,3500,473
2024-08,AGUILA CTE LATA NO RETORNABLE 473.0,7101.86,7399.577167,473,0.199999957,-0.125047949,-0.208663156,-1557401017,2451960071,894559053.4,Core,Aguila CAN 473,5876.616211,3500,473
2024-09,AGUILA CTE LATA NO RETORNABLE 473.0,9166.8,7399.577167,473,0.199999957,-0.124452481,-0.210246229,-2010048416,3160201921,1150153505,Core,Aguila CAN 473,5955.043945,3500,473
2024-10,AGUILA CTE LATA NO RETORNABLE 473.0,8633.6,7399.577167,473,0.199999957,-0.150037941,-0.210821933,-1894198096,2859346052,965147955.9,Core,Aguila CAN 473,7122.147461,3500,473
2024-11,AGUILA CTE LATA NO RETORNABLE 473.0,9899.66,7399.577167,473,0.199999957,-0.123239227,-0.209544891,-2169617424,3422672665,1253055242,Core,Aguila CAN 473,7501.917805,3500,473
2024-12,AGUILA CTE LATA NO RETORNABLE 473.0,10335.85,7399.577167,473,0.199999957,-0.106583384,-0.21007235,-2272205605,3659859932,1387654327,Core,Aguila CAN 473,8225.145668,3500,473
2025-01,AGUILA CTE LATA NO RETORNABLE 473.0,4503.66,7399.577167,473,0.199999957,-0.195799175,-0.209651049,-897241121.4,1387498518,490257396.4,Core,Aguila CAN 473,8458.548805,3500,473
2025-02,AGUILA CTE LATA NO RETORNABLE 473.0,7707.31,7399.577167,473,0.199999957,-0.10931932,-0.210852782,-1539426977,2715066816,1175639839,Core,Aguila CAN 473,6621.354968,3500,473
2025-03,AGUILA CTE LATA NO RETORNABLE 473.0,8477.11,7399.577167,473,0.199999957,-0.069097233,-0.209769348,-1696402055,3167686199,1471284144,Core,Aguila CAN 473,7066.842214,3500,473
2025-04,AGUILA CTE LATA NO RETORNABLE 473.0,9700.64,7610.993658,473,0.19999991,-0.058167912,-0.205915125,-1942573952,3804892461,1862318509,Core,Aguila CAN 473,8242.139269,3600,473
2025-05,AGUILA CTE LATA NO RETORNABLE 473.0,6483.9754,7822.410148,473,0.199999865,-0.107257745,-0.203209888,-1290487599,2449110840,1158623240,Core,Aguila CAN 473,9654.276699,3700,473
2025-06,AGUILA CTE LATA NO RETORNABLE 473.0,8449.76,7822.410148,473,0.199999865,-0.093735612,-0.206257134,-1688667110,3240106901,1551439790,Core,Aguila CAN 473,9405.99467,3700,473
2025-07,AGUILA CTE LATA NO RETORNABLE 473.0,10725.83,8245.243129,473,0.199999882,-0.091667104,-0.201262119,-2140916276,4378941058,2238024781,Core,Aguila CAN 473,10168.55349,3900,473
2025-08,AGUILA CTE LATA NO RETORNABLE 473.0,11350.64648,8456.659619,473,0.19999989,-0.072395409,-0.193933863,-2260863660,4931652559,2670788899,Core,Aguila CAN 473,9490.265113,4000,473
2025-04,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,223.19,12627.27273,330,0.196267927,-0.006487745,-0.202385281,-120806029,156622829.3,35816800.21,Core,Aguila Imperial NRB 330,61.26841926,4167,330
2025-05,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,775.63,12627.27273,330,0.196267927,-0.061303644,-0.202515973,-410264386.1,506492454.2,96228068.04,Core,Aguila Imperial NRB 330,130.0543358,4167,330
2025-06,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,105.81,12627.27273,330,0.196267927,-0.467679437,-0.203539987,-58413535.36,30857945.47,-27555589.89,Core,Aguila Imperial NRB 330,210.7287934,4167,330
2025-07,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,19.43,12627.27273,330,0.196267927,-0.569026386,-0.20251876,-10697794.59,3937380,-6760414.585,Core,Aguila Imperial NRB 330,204.0050872,4167,330
2025-08,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,-52.97,12627.27273,330,0.196267927,0.011671567,-0.202313476,28068093.16,-38028117.4,-9960024.238,Core,Aguila Imperial NRB 330,135.601889,4167,330
2025-04,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,1094.3464,9090.909091,330,0.209677405,-0.027212865,-0.24015395,-146648063.5,506328279.8,359680216.3,Core,Aguila Imperial RB 330,357.4408774,3000,330
2025-05,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,611.9211,9090.909091,330,0.209677405,-0.031828124,-0.238086177,-83015261.86,282137007.1,199121745.2,Core,Aguila Imperial RB 330,1280.15836,3000,330
2025-06,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,305.5864,9090.909091,330,0.209677405,-0.047722076,-0.240692594,-39045276.68,137325691.1,98280414.4,Core,Aguila Imperial RB 330,1232.578723,3000,330
2025-07,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,1536.97,9090.909091,330,0.209677405,-0.191640669,-0.238666252,-201144600.6,552964332.3,351819731.7,Core,Aguila Imperial RB 330,1078.853194,3000,330
2025-08,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,853.8958,9090.909091,330,0.209677405,-0.039664303,-0.240111164,-142002800.4,388386005.4,246383204.9,Core,Aguila Imperial RB 330,1328.629937,3000,330
2024-01,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,942.78,7272.727273,330,0.188854295,-0.201501098,-0.211604406,-359497878.2,284440941.3,-75056936.95,Core,Aguila Light NRB 330,99.91590118,2400,330
2024-02,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2395.84,7272.727273,330,0.188854295,-0.221634337,-0.215321901,-729989801.7,693460409.7,-36529391.91,Core,Aguila Light NRB 330,101.5174026,2400,330
2024-03,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2474.07,7272.727273,330,0.188854295,-0.178189362,-0.219028368,-948086719.7,766644744.3,-181441975.4,Core,Aguila Light NRB 330,205.6403961,2400,330
2024-04,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,288.05,7272.727273,330,0.188854295,-0.030132616,-0.22809112,-109960265.3,109840505.1,-119760.166,Core,Aguila Light NRB 330,269.0013123,2400,330
2024-05,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,4.74,7272.727273,330,0.188854295,0.205658014,-0.221956536,-1808418.152,2396974.286,588556.1345,Core,Aguila Light NRB 330,330.82901,2400,330
2024-06,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2282.34,6969.69697,330,8.69565E-08,-0.103243555,-0.1702453,-560172378.4,971157168.4,410984790,Core,Aguila Light NRB 330,41.70539856,2300,330
2024-07,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,1707.29,6969.69697,330,8.69565E-08,-0.010342115,-0.171078573,-417067659.2,818530672.3,401463013.1,Core,Aguila Light NRB 330,134.4974976,2300,330
2024-08,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,3046.64,6969.69697,330,8.69565E-08,-0.042599926,-0.183728858,-749771905.2,1380525636,630753731.2,Core,Aguila Light NRB 330,51.63589859,2300,330
2024-09,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,3444.04,6969.69697,330,8.69565E-08,-0.039441768,-0.190916148,-862099721.6,1552472410,690372687.9,Core,Aguila Light NRB 330,51.18610001,2300,330
2024-10,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,8.91,7272.727273,330,0.180327546,-0.005288205,-0.191892218,-2036831.168,3703765.283,1666934.115,Core,Aguila Light NRB 330,72.02230072,2400,330
2024-11,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,9314.63,6969.69697,330,8.69565E-08,-0.00428473,-0.181878556,-2379170597,4439865189,2060694592,Core,Aguila Light NRB 330,46.9427061,2300,330
2024-12,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,6954.95,6969.69697,330,8.69565E-08,-0.017131118,-0.182324223,-1760443319,3260967523,1500524204,Core,Aguila Light NRB 330,70.44894094,2300,330
2025-01,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,3633.11,6969.69697,330,8.69565E-08,-0.0165468,-0.188591491,-834587644.1,1691363756,856776112.1,Core,Aguila Light NRB 330,21.02971607,2300,330
2025-02,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2308.8,6969.69697,330,8.69565E-08,-0.004791885,-0.186266297,-530845676.2,1093882054,563036378.2,Core,Aguila Light NRB 330,19.62372495,2300,330
2025-03,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2193.73,6969.69697,330,8.69565E-08,-0.009706995,-0.175626992,-501802821.5,1046717945,544915123.8,Core,Aguila Light NRB 330,30.58335893,2300,330
2025-04,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2590.82,6969.69697,330,8.69565E-08,-0.009704588,-0.178638015,-588461553.3,1231620442,643158889,Core,Aguila Light NRB 330,80.16848535,2300,330
2025-05,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,2038.41,6969.69697,330,8.69565E-08,-0.004733641,-0.194993558,-468807813.2,955424767.5,486616954.3,Core,Aguila Light NRB 330,111.7601575,2300,330
2025-06,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,1951.48,6969.69697,330,8.69565E-08,0.022478083,-0.172086041,-446502617.8,971964020.8,525461402.9,Core,Aguila Light NRB 330,122.7839151,2300,330
2025-07,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,1636.89,6969.69697,330,8.69565E-08,-0.057456817,-0.171908946,-372801488.5,738813277.5,366011789,Core,Aguila Light NRB 330,32.63858384,2300,330
2025-08,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,36.74,6969.69697,330,8.69565E-08,0.91630086,-0.180614354,-8410314.227,37348858.76,28938544.53,Core,Aguila Light NRB 330,115.7094264,2300,330
2024-01,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,47186.92,5000,1000,0.190476216,-0.020416141,-0.26252312,-4507585811,11942077762,7434491951,Core,Aguila Light RB 1000,63360.02734,5000,1000
2024-02,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,36938.87,5000,1000,0.190476216,-0.026409188,-0.26273244,-3520069444,9267636857,5747567413,Core,Aguila Light RB 1000,53197.40625,5000,1000
2024-03,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,40257.3,5000,1000,0.190476216,-0.018988104,-0.263223171,-3834587934,10198671319,6364083385,Core,Aguila Light RB 1000,50283.32031,5000,1000
2024-04,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,37716.45,5000,1000,0.190476216,-0.032100835,-0.263743565,-3596995969,9373499616,5776503648,Core,Aguila Light RB 1000,50033.61328,5000,1000
2024-05,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,40950.27,5000,1000,0.190476216,0.008254005,-0.263386822,-3904543763,10765592326,6861048563,Core,Aguila Light RB 1000,50254.81641,5000,1000
2024-06,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,40095.1,5000,1000,0.190476216,-0.015025955,-0.263458708,-3821899975,10210316096,6388416121,Core,Aguila Light RB 1000,43679.64453,5000,1000
2024-07,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,47639.21,5000,1000,0.190476216,-0.021680663,-0.266498609,-4537863840,11968438723,7430574883,Core,Aguila Light RB 1000,50179.97266,5000,1000
2024-08,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,41465.6,5000,1000,0.190476216,-0.018568643,-0.261388731,-3945810021,10537764309,6591954288,Core,Aguila Light RB 1000,46855.13281,5000,1000
2024-09,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,39524.5,5000,1000,0.190476216,-0.026065088,-0.263679743,-3765322698,9907934055,6142611357,Core,Aguila Light RB 1000,48102.81641,5000,1000
2024-10,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,58306.75,5000,1000,0.190476216,-0.135609285,-0.262778752,-5527470986,12380483846,6853012860,Core,Aguila Light RB 1000,49781.35156,5000,1000
2024-11,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,44618.42,5000,1000,0.190476216,-0.117028851,-0.263051782,-4247870307,9762290156,5514419849,Core,Aguila Light RB 1000,50208.99154,5000,1000
2024-12,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,57864.52,5000,1000,0.190476216,-0.08425048,-0.263244933,-5522760088,13325951968,7803191881,Core,Aguila Light RB 1000,58043.53425,5000,1000
2025-01,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,36316.26,5000,1000,0.190476216,-0.058374485,-0.262978854,-3429700224,8698555776,5268855551,Core,Aguila Light RB 1000,60722.6044,5000,1000
2025-02,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,28487.47,5000,1000,0.190476216,-0.056119224,-0.263211021,-2692396673,6843726643,4151329970,Core,Aguila Light RB 1000,44867.61196,5000,1000
2025-03,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,34532.37,5250,1000,0.190061025,-0.031231991,-0.256307085,-3269311584,9120749860,5851438276,Core,Aguila Light RB 1000,43470.67308,5250,1000
2025-04,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,30721.96,5375,1000,0.162645539,-0.036356182,-0.244668337,-2903224484,8581183257,5677958773,Core,Aguila Light RB 1000,42268.57545,5375,1000
